fecha;propietario_mnemotecnico;propietario_nombre;balance_energia;balance_valorizado
2025-04-01;G0448;PMGD MAUCO SPA;745741,0;38067632,0
2025-04-01;G0451;FOTOVOLTAICA ARIZTÍA SPA;266887,0;5765486,0
2025-04-01;G0452;REDEN CABILDO SOLAR SPA;448454,0;20429815,0
2025-04-01;G0453;REDEN TALHUEN SOLAR SPA;498976,0;3011427,0
2025-04-01;G0454;PARQUE SOLAR H6 SPA;341913,0;11643553,0
2025-04-01;G0456;SOLAR TI CUATRO SPA;370423,0;18284316,0
2025-04-01;G0458;GR CHAQUIHUE SPA;782541,0;26451612,0
2025-04-01;G0461;IMPULSO SOLAR LAS LLOYSAS SPA;210879,0;884351,0
2025-04-01;G0462;EMPRESA ELÉCTRICA VALLENAR S.A.;-19345,0;595213,0
2025-04-01;G0463;VIENTOS DE RENAICO SPA;5456412,0;272864376,0
2025-04-01;G0465;HIDROMOCHO S.A.;6169690,0;542173793,0
2025-04-01;G0466;ALTO MAIPO SPA;-56985933,0;-5277328700,0
2025-04-01;G0467;LAUREL SPA;830649,0;37311144,0
2025-04-01;G0468;PMGD SOLAR LOS PERALES I SPA;398381,0;18533320,0
2025-04-01;G0469;PARQUE FOTOVOLTAICO SANTA ADRIANA SPA;337292,0;15495375,0
2025-04-01;G0470;TRICAHUE SOLAR SPA;147982,0;6742068,0
2025-04-01;G0471;SOLAR TI DIEZ SPA;390406,0;19399209,0
2025-04-01;G0475;PARQUE EÓLICO EL NOGAL SPA;1319290,0;84754591,0
2025-04-01;G0476;HIDROENERSUR SPA;16922083,0;1493002859,0
2025-04-01;G0477;ELÉCTRICA MOKA SPA;398082,0;74737565,0
2025-04-01;G0478;MAGDALENA SOLAR SPA;1156397,0;53778240,0
2025-04-01;G0480;SAN EUGENIO SOLAR SPA;1128545,0;54586166,0
2025-04-01;G0482;PFV LO CHACÓN SPA;350755,0;11207672,0
2025-04-01;G0483;NUEVA ESPERANZA SOLAR SPA;368088,0;16683355,0
2025-04-01;G0484;CVE PROYECTO SIETE SPA;1313113,0;67615823,0
2025-04-01;G0485;SANTA CECILIA SOLAR SPA;756390,0;34092616,0
2025-04-01;G0488;POMERAPE SPA;1213331,0;55533841,0
2025-04-01;G0489;PUNTIAGUDO ENERGY SPA;1505542,0;75912796,0
2025-04-01;G0490;LASCAR ENERGY SPA;1496180,0;75724777,0
2025-04-01;G0491;PER PARINACOTA SPA;337426,0;15363433,0
2025-04-01;G0492;FOTOVOLTAICA SANTA ROSARIO SPA;380368,0;13465565,0
2025-04-01;G0493;CIA ELÉCTRICA LOS MORROS S.A.;814081,0;66352573,0
2025-04-01;G0495;PFV AYLA SOLAR SPA;1552823,0;69753120,0
2025-04-01;G0497;CVE PROYECTO QUINCE SPA;451959,0;2313637,0
2025-04-01;G0498;PARQUE FOTOVOLTAICO DON MATÍAS SPA;375641,0;18498469,0
2025-04-01;G0500;PARQUE SOLAR PUEBLO SECO SPA;1174576,0;52903152,0
2025-04-01;G0501;PLANTA SOLAR PEÑAFLOR II SPA;386506,0;18089880,0
2025-04-01;G0503;PARQUE FOTOVOLTAICO DOÑA IGNA SPA;379586,0;16428433,0
2025-04-01;G0504;ENFRAGEN CHILE SOLAR SPA;22223297,0;292012632,0
2025-04-01;G0506;CVE PROYECTO DIECIOCHO SPA;421590,0;19177350,0
2025-04-01;G0507;PARQUE SOLAR EL CONQUISTADOR SPA;390803,0;18382331,0
2025-04-01;G0509;LA INDEPENDENCIA SOLAR SPA;291828,0;12768662,0
2025-04-01;G0510;PLANTA SOLAR LA PAZ II SPA.;1423603,0;73041247,0
2025-04-01;G0511;PARQUE FOTOVOLTAICO EL LORETO SPA;127448,0;6831979,0
2025-04-01;G0512;PLANTA SOLAR SANTA TERESITA II SPA;1509037,0;74025515,0
2025-04-01;G0513;PLANTA SOLAR LO MIGUEL II SPA.;894995,0;51309266,0
2025-04-01;G0514;PS MAIMALICAN SPA;1754261,0;31896417,0
2025-04-01;G0515;PFV EL GAVIOTÍN SPA;813177,0;10505913,0
2025-04-01;G0516;HIDROELÉCTRICA PIEDRAS NEGRAS SPA;1566094,0;146213616,0
2025-04-01;G0518;PATAGUILLA SOLAR SPA;1222282,0;57320352,0
2025-04-01;G0523;SOLAR TI DOCE SPA;452266,0;21446363,0
2025-04-01;G0529;SONNEDIX JOAQUÍN SOLAR SPA;338521,0;9215615,0
2025-04-01;G0531;SONNEDIX PARSOSY ILLAPEL 5 SPA;463694,0;11271003,0
2025-04-01;G0532;PFV LAS CODORNICES SPA;375004,0;17784534,0
2025-04-01;G0534;PFV EL CÓNDOR SPA;120912,0;5353243,0
2025-04-01;G0535;PE CABO LEONES III SPA;15053802,0;607404091,0
2025-04-01;G0536;SANTA CATALINA SOLAR SPA;706145,0;35320599,0
2025-04-01;G0538;RLA SOLAR SPA;352436,0;11751063,0
2025-04-01;G0539;SONNEDIX ÁNGELA SOLAR SPA;426483,0;10676004,0
2025-04-01;G0540;SONNEDIX LAS PERDICES SPA;337765,0;16646138,0
